Year,Month,Deal ID,Stage,PSO/Non-PSO,Region,Practice,Channel,Business Unit,Weight,Leads UW,Leads,SalesOps,Actuals
2020,11,1953,L2-L4 Mega,Non-PSO,US-Central,Others,AWS,Others,0.00,"$17,143",$0,$0,$0
2020,11,1989,Commit,Non-PSO,US-East,Others,Direct,BFSI,1.00,"$20,064","$20,064","$20,064","$13,200"
2020,11,1993,Commit,Non-PSO,US-East,Custom AI/ML,Direct,BFSI,1.00,"$47,400","$47,400","$47,400","$47,400"
2020,11,1998,L2-L4 Mega,Non-PSO,US-West,Custom AI/ML,GCP,TMEG,0.00,"$20,000",$0,$0,$0
2020,11,2006,L1 Extn,Non-PSO,India,Data & Analytics,Direct,BFSI,0.90,"$71,280","$64,152","$64,152","$49,104"
2020,11,2008,Commit,Non-PSO,US-East,Custom AI/ML,Direct,BFSI,1.00,"$237,090","$237,090","$237,090","$238,420"
2020,11,2046,L4,Non-PSO,US-West,Custom AI/ML,GCP,Others,0.10,"$25,000","$2,500",$0,$0
2020,11,2070,Commit,PSO,US-East,Custom AI/ML,GCP,Edu & PubSec,1.00,"$7,500","$7,500","$7,500","$7,497"
2020,11,2090,L2-L4 Mega,Non-PSO,US-West,Document Understanding AI,GCP,BFSI,0.30,"$47,619","$14,286",$0,"$9,525"
2020,11,2095,Commit,Non-PSO,US-East,Conversational AI,AWS,BFSI,1.00,"$28,000","$28,000","$28,000","$26,800"
2020,11,2096,Commit,PSO,US-East,Application Modernization,GCP,Others,1.00,"$11,100","$11,100","$11,100","$8,960"
2020,11,2171,Commit,PSO,US-Central,Custom AI/ML,GCP,Edu & PubSec,1.00,"$8,150","$8,150","$8,150","$8,150"
2020,11,2228,Commit,Non-PSO,US-East,Data & Analytics,GCP,HCLS,1.00,"$103,876","$103,876","$103,876","$103,876"
2020,11,2240,Pre-Commit,Non-PSO,US-Central,Others,Direct,BFSI,0.90,"$36,013","$32,412","$32,412","$48,960"
2020,11,2270,L2,PSO,US-East,Data & Analytics,GCP,Others,0.30,"$68,571","$20,571",$0,$0
2020,11,2292,Commit,Non-PSO,US-Central,Application Modernization,GCP,Edu & PubSec,1.00,"$1,767","$1,767","$1,767","$1,674"
2020,11,2295,Commit,Non-PSO,US-Central,Others,AWS,BFSI,1.00,"$73,000","$73,000","$73,000","$105,938"
2020,11,2297,Commit,Non-PSO,US-Central,Data & Analytics,GCP,BFSI,1.00,$0,$0,$0,"$5,750"
2020,11,2303,Commit,Non-PSO,US-East,Data & Analytics,Direct,HCLS,1.00,"$30,720","$30,720","$30,720","$30,720"
2020,11,2318,Commit,Non-PSO,US-East,Custom AI/ML,Direct,BFSI,1.00,"$32,883","$32,883","$32,883","$32,883"
2020,11,2387,Commit,Non-PSO,US-East,Custom AI/ML,AWS,TMEG,1.00,"$30,000","$30,000","$30,000","$26,090"
2020,11,2403,Commit,Non-PSO,US-East,Data & Analytics,AWS,Edu & PubSec,1.00,$0,$0,$0,"-$16,800"
2020,11,2412,Commit,Non-PSO,US-West,Data & Analytics,GCP,Others,1.00,"$42,160","$42,160","$42,160","$34,880"
2020,11,2421,Commit,Non-PSO,US-East,Data & Analytics,Direct,HCLS,1.00,"$51,520","$51,520","$51,520","$47,040"
2020,11,2428,Commit,Non-PSO,US-East,Data & Analytics,Direct,HCLS,1.00,"$12,480","$12,480","$12,480","$20,160"
2020,11,2438,L2,Non-PSO,US-East,Marketing Analytics,GCP,Others,0.75,"$11,400","$8,550",$0,$0
2020,11,2454,L4,Non-PSO,US-West,Custom AI/ML,GCP,Others,0.10,"$30,000","$3,000",$0,$0
2020,11,2455,L4,PSO,US-West,Others,GCP,HCLS,0.10,"$9,143",$914,$0,$0
2020,11,2461,Commit,PSO,US-West,Data & Analytics,GCP,Edu & PubSec,1.00,"$99,692","$99,692","$99,692","$99,792"
2020,11,2479,L3,Non-PSO,EMEA,Custom AI/ML,GCP,Others,0.10,"$10,302","$1,030",$0,$0
2020,11,2505,Commit,Non-PSO,US-East,Infrastructure Modernization,GCP,TMEG,1.00,"$29,464","$29,464","$29,464","$29,464"
2020,11,2509,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$65,000","$65,000","$65,000","$51,600"
2020,11,2563,Commit,Non-PSO,US-East,Data & Analytics,GCP,Others,1.00,"$3,600","$3,600","$3,600","$8,820"
2020,11,2568,Commit,Non-PSO,US-East,Document Understanding AI,AWS,BFSI,1.00,$0,$0,$0,"$17,640"
2020,11,2581,Commit,Non-PSO,US-East,Document Understanding AI,GCP,Others,1.00,$0,$0,$0,$800
2020,11,2587,Commit,PSO,US-West,Conversational AI,GCP,TMEG,1.00,"$120,005","$120,005","$120,005","$77,955"
2020,11,2591,Commit,Non-PSO,US-East,Conversational AI,GCP,Others,1.00,"$70,460","$70,460","$70,460","$70,460"
2020,11,2593,L2,PSO,US-East,Custom AI/ML,GCP,HCLS,0.30,"$12,500","$3,750",$0,$0
2020,11,2594,Commit,Non-PSO,US-West,Data & Analytics,GCP,Others,1.00,"$45,416","$45,416","$45,416","$20,000"
2020,11,2608,Commit,PSO,US-West,Conversational AI,GCP,Others,1.00,"$78,000","$78,000","$78,000","$78,000"
2020,11,2610,Commit,PSO,EMEA,Document Understanding AI,GCP,BFSI,1.00,"$52,615","$52,615","$52,615","$37,327"
2020,11,2623,Commit,Non-PSO,US-Central,Data & Analytics,GCP,Edu & PubSec,1.00,"$2,000","$2,000","$2,000","$3,840"
2020,11,2649,Commit,Non-PSO,US-East,Data & Analytics,Direct,HCLS,1.00,"$267,533","$267,533","$267,533","$267,534"
2020,11,2657,L4,PSO,US-East,Data & Analytics,GCP,HCLS,0.00,"$113,761",$0,$0,$0
2020,11,2658,Commit,Non-PSO,US-East,Document Understanding AI,GCP,BFSI,1.00,"$36,800","$36,800","$36,800",$0
2020,11,2660,Commit,Non-PSO,US-West,Custom AI/ML,GCP,Others,1.00,"$18,286","$18,286","$18,286","$18,286"
2020,11,2662,Commit,PSO,US-West,Data & Analytics,GCP,BFSI,1.00,"$116,985","$116,985","$116,985","$125,174"
2020,11,2670,Commit,Non-PSO,EMEA,Others,AWS,TMEG,1.00,"$11,200","$11,200","$11,200","$11,200"
2020,11,2673,Pre-Commit,PSO,US-East,Custom AI/ML,GCP,Edu & PubSec,0.90,"$100,000","$90,000","$90,000",$0
2020,11,2681,Commit,Non-PSO,US-Central,Data & Analytics,GCP,Others,1.00,"$1,750","$1,750","$1,750","$3,150"
2020,11,2688,Commit,Non-PSO,US-East,Data & Analytics,AWS,Others,1.00,"$65,000","$65,000","$65,000","$62,440"
2020,11,2705,Commit,Non-PSO,US-East,Infrastructure Modernization,GCP,Edu & PubSec,1.00,"$54,476","$54,476","$54,476","$43,763"
2020,11,2709,Pre-Commit,Non-PSO,US-East,Custom AI/ML,Direct,Others,0.90,$0,$0,$0,"$150,000"
2020,11,2715,L1,Non-PSO,EMEA,Conversational AI,GCP,TMEG,0.60,"$20,000","$12,000","$12,000",$0
2020,11,2728,L4,Non-PSO,US-West,Custom AI/ML,GCP,HCLS,0.10,"$5,000",$500,$0,$0
2020,11,2740,Commit,Non-PSO,US-East,Conversational AI,GCP,BFSI,1.00,"$123,984","$123,984","$123,984","$81,000"
2020,11,2749,L3,PSO,US-West,Data & Analytics,GCP,Others,0.10,"$50,000","$5,000",$0,$0
2020,11,2751,L1,PSO,US-East,Conversational AI,GCP,HCLS,0.75,"$32,000","$24,000","$24,000",$0
2020,11,2756,L4,Non-PSO,US-West,Conversational AI,GCP,Others,0.30,"$10,000","$3,000",$0,$0
2020,11,2759,Commit,Non-PSO,US-West,Custom AI/ML,GCP,BFSI,1.00,$0,$0,$0,"$1,352"
2020,11,2760,L1,Non-PSO,US-Central,Conversational AI,GCP,Edu & PubSec,0.90,"$21,300","$19,170","$19,170",$0
2020,11,2798,Pre-Commit,Non-PSO,US-Central,Document Understanding AI,GCP,Edu & PubSec,0.90,"$11,794","$10,615","$10,615",$0
2020,11,2821,L1,Non-PSO,India,Conversational AI,GCP,BFSI,0.90,"$14,000","$12,600","$12,600",$0
2020,11,2826,L2,Non-PSO,US-West,Conversational AI,GCP,Others,0.30,"$5,000","$1,500",$0,$0
2020,11,2830,Commit,Non-PSO,US-Central,Application Modernization,GCP,Others,1.00,"$19,800","$19,800","$19,800","$33,366"
2020,11,2841,L3,Non-PSO,US-East,Marketing Analytics,GCP,Others,0.10,"$50,000","$5,000",$0,$0
2020,11,2864,Pre-Commit,Non-PSO,US-Central,Custom AI/ML,AWS,Others,0.90,$0,$0,$0,"$8,400"
2020,11,2873,L1,Non-PSO,US-East,Custom AI/ML,GCP,Edu & PubSec,0.90,"$32,400","$29,160","$29,160",$0
2020,11,2907,Commit,Non-PSO,US-Central,Conversational AI,GCP,Edu & PubSec,1.00,"$114,200","$114,200","$114,200","$83,054"
2020,11,2908,Commit,Non-PSO,US-West,Conversational AI,GCP,Edu & PubSec,1.00,"$15,172","$15,172","$15,172","$14,730"
2020,11,2919,Commit,Non-PSO,US-East,Custom AI/ML,Direct,TMEG,1.00,$0,$0,$0,"$3,350"
2020,11,2923,Commit,Non-PSO,US-East,Custom AI/ML,GCP,Others,1.00,"$71,400","$71,400","$71,400","$71,400"
2020,11,2930,L1,Non-PSO,India,Custom AI/ML,AWS,Others,0.90,"$2,637","$2,373","$2,373",$0
2020,11,2942,Commit,Non-PSO,US-East,Data & Analytics,AWS,Others,1.00,"$16,000","$16,000","$16,000","$16,000"
2020,11,2943,Commit,Non-PSO,US-East,Application Modernization,Direct,HCLS,1.00,"$31,200","$31,200","$31,200","$31,200"
2020,11,2957,Commit,PSO,US-East,Conversational AI,GCP,HCLS,1.00,"$3,456","$3,456","$3,456",$0
2020,11,2975,L1,Non-PSO,Canada,Data & Analytics,GCP,Others,0.90,"$36,250","$32,625","$32,625",$0
2020,11,2988,Commit,Non-PSO,US-West,Data & Analytics,GCP,Others,1.00,"$20,887","$20,887","$20,887","$7,350"
2020,11,3005,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$40,000","$40,000","$40,000","$42,400"
2020,11,3059,Commit,PSO,US-West,Conversational AI,GCP,TMEG,1.00,"$50,614","$50,614","$50,614","$50,614"
2020,11,3062,Pre-Commit,Non-PSO,US-East,Data & Analytics,GCP,Others,0.30,"$51,429","$15,429","$15,429","$34,623"
2020,11,3065,Commit,Non-PSO,US-East,Others,AWS,Others,1.00,"$61,680","$61,680","$61,680","$61,680"
2020,11,3075,L1,Non-PSO,Canada,Marketing Analytics,GCP,Others,0.90,"$37,684","$33,916","$33,916",$0
2020,11,3094,L1,Non-PSO,US-East,Document Understanding AI,GCP,Edu & PubSec,0.75,"$53,000","$39,750","$39,750",$0
2020,11,3106,L1,Non-PSO,US-West,Custom AI/ML,GCP,HCLS,0.30,"$25,200","$7,560","$7,560",$0
2020,11,3109,Commit,Non-PSO,US-East,Conversational AI,GCP,Others,1.00,"$40,000","$40,000","$40,000",$0
2020,11,3110,L1,Non-PSO,US-Central,Application Modernization,GCP,Others,0.75,"$35,556","$26,667","$26,667",$0
2020,11,3112,Commit,Non-PSO,US-Central,Data & Analytics,GCP,Others,1.00,"$24,700","$24,700","$24,700","$39,200"
2020,11,3125,L3,Non-PSO,US-West,Conversational AI,GCP,BFSI,0.30,"$100,000","$30,000",$0,$0
2020,11,3139,Commit,Non-PSO,US-East,Conversational AI,GCP,Others,1.00,"$13,590","$13,590","$13,590","$13,590"
2020,11,3144,Commit,Non-PSO,US-West,Conversational AI,AWS,Others,1.00,"$1,250","$1,250","$1,250","$11,500"
2020,11,3147,L4,Non-PSO,Canada,Conversational AI,AWS,HCLS,0.10,"$22,500","$2,250",$0,$0
2020,11,3153,Commit,Non-PSO,US-West,Conversational AI,GCP,BFSI,1.00,"$26,000","$26,000","$26,000","$26,000"
2020,11,3162,Commit,Non-PSO,US-West,Custom AI/ML,GCP,Others,1.00,"$60,246","$60,246","$60,246",$0
2020,11,3163,Commit,Non-PSO,US-East,Conversational AI,GCP,Edu & PubSec,1.00,"$5,000","$5,000","$5,000","$3,750"
2020,11,3169,L1,Non-PSO,US-Central,Custom AI/ML,GCP,Edu & PubSec,0.90,"$3,977","$3,579","$3,579","$6,250"
2020,11,3171,L1 Extn,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.90,"$3,840","$3,456","$3,456","$14,784"
2020,11,3172,Commit,Non-PSO,US-East,Conversational AI,GCP,Edu & PubSec,1.00,"$7,500","$7,500","$7,500","$7,500"
2020,11,3183,Commit,Non-PSO,US-East,Others,AWS,Others,1.00,"$16,000","$16,000","$16,000","$16,000"
2020,11,3187,Pre-Commit,Non-PSO,US-West,Data & Analytics,GCP,BFSI,0.90,"$67,009","$60,308","$60,308","$54,464"
2020,11,3195,Commit,PSO,US-East,Data & Analytics,GCP,BFSI,1.00,"$80,769","$80,769","$80,769","$24,663"
2020,11,3211,L3,Non-PSO,APAC,Custom AI/ML,AWS,BFSI,0.10,"$40,179","$4,018",$0,$0
2020,11,3217,L2,Non-PSO,India,Others,GCP,TMEG,0.10,"$11,177","$1,118",$0,$0
2020,11,3230,L1,Non-PSO,US-East,Marketing Analytics,GCP,BFSI,0.90,"$79,254","$71,329","$71,329","$8,638"
2020,11,3240,Commit,Non-PSO,US-West,Custom AI/ML,GCP,TMEG,1.00,"$3,300","$3,300","$3,300","$1,650"
2020,11,3249,On Hold,PSO,US-East,Data & Analytics,GCP,HCLS,0.00,$0,$0,$0,"$39,600"
2020,11,3251,Commit,Non-PSO,US-East,Custom AI/ML,AWS,Others,1.00,"$10,510","$10,510","$10,510","$31,875"
2020,11,3264,L1,Non-PSO,US-East,Conversational AI,GCP,HCLS,0.90,"$42,000","$37,800","$37,800","$35,000"
2020,11,3265,L1,Non-PSO,India,Custom AI/ML,AWS,Others,0.90,"$15,111","$13,600","$13,600",$0
2020,11,3266,L1,Non-PSO,US-West,Data & Analytics,Direct,BFSI,0.90,"$17,802","$16,022","$16,022","$4,736"
2020,11,3271,L2,Non-PSO,India,Others,AWS,Others,0.30,"$25,000","$7,500",$0,$0
2020,11,3289,L1,Non-PSO,US-East,Data & Analytics,GCP,Others,0.30,"$17,143","$5,143","$5,143",$0
2020,11,3291,L2-L4 Extn,Non-PSO,US-Central,Conversational AI,GCP,Edu & PubSec,0.30,"$9,111","$2,733","$2,733",$0
2020,11,3304,Pre-Commit,Non-PSO,EMEA,Data & Analytics,GCP,Others,0.90,"$18,541","$16,687","$16,687",$0
2020,11,3306,L1,Non-PSO,India,Data & Analytics,AWS,BFSI,0.90,$0,$0,$0,"$3,000"
2020,11,3311,Pre-Commit,PSO,US-Central,Infrastructure Modernization,GCP,HCLS,0.90,"$35,000","$31,500","$31,500","$35,000"
2020,11,3314,Pre-Commit,Non-PSO,US-East,Data & Analytics,GCP,HCLS,0.50,"$4,898","$2,449","$2,449","$5,106"
2020,11,3318,L3,Non-PSO,US-East,Others,AWS,Others,0.10,"$267,857","$26,786",$0,$0
2020,11,3320,Commit,Non-PSO,US-Central,Data & Analytics,GCP,BFSI,1.00,"$130,000","$130,000","$130,000","$130,000"
2020,11,3322,L1 Extn,Non-PSO,US-Central,Conversational AI,GCP,Edu & PubSec,0.30,"$26,560","$7,968","$7,968",$0
2020,11,3325,Commit,Non-PSO,US-East,Document Understanding AI,GCP,Others,1.00,"$58,200","$58,200","$58,200","$58,200"
2020,11,3329,L1,Non-PSO,US-Central,Data & Analytics,GCP,Others,0.90,"$40,789","$36,710","$36,710",$0
2020,11,3334,Commit,Non-PSO,India,Custom AI/ML,AWS,Others,1.00,$539,$539,$539,"$2,034"
2020,11,3335,L2,Non-PSO,EMEA,Conversational AI,GCP,Others,0.90,"$20,000","$18,000",$0,$0
2020,11,3338,L1,Non-PSO,India,Others,AWS,Others,0.90,$0,$0,$0,"$5,866"
2020,11,3340,Pre-Commit,Non-PSO,US-Central,Others,AWS,Others,0.90,"$3,571","$3,214","$3,214",$0
2020,11,3341,Pre-Commit,Non-PSO,Canada,Data & Analytics,GCP,TMEG,0.90,"$20,000","$18,000","$18,000",$0
2020,11,3342,Commit,Non-PSO,US-West,Custom AI/ML,GCP,BFSI,1.00,"$55,467","$55,467","$55,467",$0
2020,11,3348,Commit,Non-PSO,US-Central,Marketing Analytics,GCP,Edu & PubSec,1.00,"$1,432","$1,432","$1,432","$1,485"
2020,11,3352,L2,Non-PSO,US-West,Document Understanding AI,GCP,Others,0.30,"$57,500","$17,250",$0,$0
2020,11,3372,L1,Non-PSO,India,Conversational AI,AWS,BFSI,0.90,"$6,286","$5,657","$5,657",$0
2020,11,3385,L1,Non-PSO,US-East,Conversational AI,AWS,BFSI,0.10,"$32,000","$3,200","$3,200",$0
2020,11,3390,Commit,Non-PSO,US-East,Data & Analytics,AWS,Others,1.00,"$6,720","$6,720","$6,720","$1,920"
2020,11,3393,L2,Non-PSO,EMEA,Conversational AI,GCP,Others,0.10,"$7,429",$743,$0,$0
2020,11,3400,Pre-Commit,Non-PSO,US-Central,Conversational AI,GCP,Edu & PubSec,0.90,"$26,667","$24,000","$24,000","$28,333"
2020,11,3406,L2,Non-PSO,US-Central,Document Understanding AI,GCP,Others,0.30,"$42,357","$12,707",$0,$0
2020,11,3429,L1,Non-PSO,US-East,Custom AI/ML,AWS,BFSI,0.90,"$14,286","$12,857","$12,857",$0
2020,11,3432,L1,PSO,US-East,Marketing Analytics,GCP,Others,0.90,"$42,980","$38,682","$38,682",$0
2020,11,3433,Commit,Non-PSO,US-West,Conversational AI,AWS,Others,1.00,"$22,000","$22,000","$22,000",$0
2020,11,3435,Commit,Non-PSO,US-East,Custom AI/ML,GCP,Edu & PubSec,1.00,"$16,667","$16,667","$16,667","$20,000"
2020,11,3437,L1,PSO,US-East,Custom AI/ML,GCP,HCLS,0.90,"$162,162","$145,946","$145,946",$0
2020,11,3446,L2,Non-PSO,EMEA,Infrastructure Modernization,GCP,HCLS,0.30,"$25,333","$7,600",$0,$0
2020,11,3452,L1,Non-PSO,Canada,Data & Analytics,AWS,BFSI,0.90,$0,$0,$0,"$13,600"
2020,11,3455,Commit,Non-PSO,US-East,Document Understanding AI,AWS,BFSI,1.00,"$50,000","$50,000","$50,000","$84,640"
2020,11,3460,Commit,Non-PSO,US-East,Data & Analytics,GCP,Others,1.00,"$63,429","$63,429","$63,429","$107,427"
2020,11,3462,L2,PSO,US-East,Infrastructure Modernization,GCP,HCLS,0.30,"$72,129","$21,639",$0,"$17,952"
2020,11,3487,L1 Extn,Non-PSO,US-East,Data & Analytics,Direct,HCLS,0.90,"$29,691","$26,722","$26,722","$25,200"
2020,11,3489,L1 Extn,Non-PSO,US-East,Conversational AI,GCP,Edu & PubSec,0.90,"$7,000","$6,300","$6,300","$7,000"
2020,11,3497,Commit,Non-PSO,US-East,Custom AI/ML,Direct,BFSI,1.00,"$200,000","$200,000","$200,000","$220,000"
2020,11,3498,Commit,PSO,US-East,Conversational AI,GCP,Edu & PubSec,1.00,"$29,474","$29,474","$29,474","$29,600"
2020,11,3499,Pre-Commit,Non-PSO,US-Central,Marketing Analytics,GCP,Others,0.90,"$83,659","$75,293","$75,293","$32,600"
2020,11,3501,Pre-Commit,Non-PSO,US-Central,Conversational AI,GCP,Edu & PubSec,0.90,$0,$0,$0,"$2,250"
2020,11,3502,L2-L4 Extn,PSO,US-Central,Conversational AI,GCP,Others,0.30,"$32,902","$9,871","$9,871",$0
2020,11,3510,L2,Non-PSO,US-East,Reseller,Direct,Others,0.30,"$14,219","$4,266",$0,$0
2020,11,3512,Pre-Commit,Non-PSO,US-Central,Data & Analytics,GCP,BFSI,0.90,"$30,240","$27,216","$27,216","$15,400"
2020,11,3522,L2,Non-PSO,US-East,Application Modernization,GCP,Others,0.30,"$57,700","$17,310",$0,$0
2020,11,3536,Pre-Commit,Non-PSO,India,Custom AI/ML,AWS,BFSI,0.90,$0,$0,$0,"$2,983"
2020,11,3547,L3,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.90,"$3,840","$3,456",$0,$0
2020,11,3550,L1 Extn,Non-PSO,US-Central,Conversational AI,GCP,Edu & PubSec,0.30,"$2,077",$623,$623,$0
2020,11,3554,Pre-Commit,Non-PSO,US-East,Data & Analytics,GCP,Others,1.00,"$2,743","$2,743","$2,743",$0
2020,11,3557,L2,Non-PSO,US-East,Marketing Analytics,GCP,Others,0.10,"$6,800",$680,$0,$0
2020,11,3561,Commit,Non-PSO,US-East,Others,Direct,BFSI,1.00,"$21,510","$21,510","$21,510","$22,491"
2020,11,3562,L1,Non-PSO,US-East,Conversational AI,GCP,BFSI,0.50,"$10,500","$5,250","$5,250","$10,500"
2020,11,3563,L1,Non-PSO,US-East,Conversational AI,GCP,BFSI,0.75,"$128,571","$96,428","$96,428","$120,000"
2020,11,3564,L2,PSO,US-Central,Conversational AI,GCP,Others,0.30,"$57,500","$17,250",$0,"$43,125"
2020,11,3570,L1,Non-PSO,US-Central,Conversational AI,GCP,Edu & PubSec,0.30,$160,$48,$48,$0
2020,11,3575,L4,Non-PSO,US-East,Custom AI/ML,AWS,BFSI,0.10,"$79,545","$7,955",$0,$0
2020,11,3581,L1,Non-PSO,EMEA,Data & Analytics,Direct,BFSI,0.90,"$40,250","$36,225","$36,225","$15,840"
2020,11,3582,L4,Non-PSO,US-West,Custom AI/ML,AWS,Others,0.10,"$12,500","$1,250",$0,$0
2020,11,3597,L2,Non-PSO,US-Central,Conversational AI,GCP,Edu & PubSec,0.30,"$12,500","$3,750",$0,$0
2020,11,3622,Pre-Commit,Non-PSO,US-East,Others,AWS,Others,0.90,$0,$0,$0,"$10,000"
2020,11,3625,Pre-Commit,PSO,US-West,Data & Analytics,GCP,Others,0.90,"$35,863","$32,277","$32,277","$39,539"
2020,11,3635,Not in Pipeline,PSO,US-East,Conversational AI,GCP,Edu & PubSec,0.00,$0,$0,$0,"$68,120"
2020,11,3666,Not in Pipeline,Non-PSO,US-East,Conversational AI,GCP,Edu & PubSec,0.00,$0,$0,$0,"$33,000"
2020,11,3724,Not in Pipeline,PSO,US-West,Data & Analytics,GCP,Others,0.00,$0,$0,$0,"$5,400"
2020,11,3727,Not in Pipeline,Non-PSO,EMEA,Data & Analytics,Direct,BFSI,0.00,$0,$0,$0,"$5,280"
2020,12,584,Commit,Non-PSO,US-East,Others,GCP,Others,1.00,"$48,500","$48,500","$48,500",$0
2020,12,1223,Commit,Non-PSO,US-West,Data & Analytics,GCP,Others,1.00,$0,$0,$0,"-$1,920"
2020,12,1329,Commit,Non-PSO,US-East,Custom AI/ML,GCP,Others,1.00,"$10,152","$10,152","$10,152","$2,860"
2020,12,1375,Commit,Non-PSO,US-East,Others,AWS,Others,1.00,"$14,250","$14,250","$14,250",$0
2020,12,1410,Commit,Non-PSO,US-East,Others,AWS,Others,1.00,"$17,500","$17,500","$17,500","$10,000"
2020,12,1431,Commit,Non-PSO,US-East,Data & Analytics,Direct,Others,1.00,"$7,917","$7,917","$7,917","$7,917"
2020,12,1480,L1,Non-PSO,Canada,Data & Analytics,AWS,Others,0.70,"$42,711","$29,898","$29,898","$49,408"
2020,12,1533,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$15,840","$15,840","$15,840","$15,840"
2020,12,1544,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$120,000","$120,000","$120,000","$81,000"
2020,12,1633,Commit,Non-PSO,EMEA,Data & Analytics,Direct,HCLS,1.00,$0,$0,$0,"$4,646"
2020,12,1643,Commit,Non-PSO,US-East,Custom AI/ML,Direct,Others,1.00,"$131,040","$131,040","$131,040","$138,960"
2020,12,1671,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$55,000","$55,000","$55,000","$55,000"
2020,12,1721,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$15,591","$15,591","$15,591","$14,997"
2020,12,1733,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$15,840","$15,840","$15,840","$15,840"
2020,12,1734,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$4,351","$4,351","$4,351","$4,351"
2020,12,1735,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$5,280","$5,280","$5,280","$5,280"
2020,12,1740,Commit,Non-PSO,US-East,Custom AI/ML,Direct,Others,1.00,"$150,000","$150,000","$150,000","$157,680"
2020,12,1761,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$14,321","$14,321","$14,321","$13,019"
2020,12,1777,Commit,PSO,US-West,Data & Analytics,GCP,Others,1.00,$0,$0,$0,-$264
2020,12,1803,Commit,Non-PSO,US-East,Data & Analytics,Direct,TMEG,1.00,"$14,400","$14,400","$14,400","$14,400"
2020,12,1823,Commit,Non-PSO,EMEA,Data & Analytics,Direct,HCLS,1.00,"$5,000","$5,000","$5,000","$5,000"
2020,12,1824,Commit,Non-PSO,EMEA,Custom AI/ML,Direct,HCLS,1.00,"$15,000","$15,000","$15,000","$15,000"
2020,12,1825,Commit,Non-PSO,US-East,Data & Analytics,Direct,Others,1.00,"$45,000","$45,000","$45,000","$39,960"
2020,12,1861,Commit,Non-PSO,EMEA,Data & Analytics,Direct,BFSI,1.00,"$90,578","$90,578","$90,578","$83,001"
2020,12,1862,Commit,Non-PSO,EMEA,Data & Analytics,Direct,HCLS,1.00,"$13,200","$13,200","$13,200","$13,200"
2020,12,1863,Commit,Non-PSO,India,Data & Analytics,Direct,BFSI,1.00,"$89,126","$89,126","$89,126","$84,057"
2020,12,1864,Commit,Non-PSO,APAC,Data & Analytics,Direct,BFSI,1.00,"$81,576","$81,576","$81,576","$76,494"
2020,12,1865,Commit,Non-PSO,LATAM,Data & Analytics,Direct,BFSI,1.00,"$107,712","$107,712","$107,712","$106,722"
2020,12,1869,Commit,PSO,US-West,Data & Analytics,GCP,Others,1.00,$0,$0,$0,"$15,040"
2020,12,1912,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$81,780","$81,780","$81,780","$106,752"
2020,12,1953,L1 Mega,Non-PSO,US-Central,Others,AWS,Others,0.00,"$38,462",$0,$0,"$10,000"
2020,12,1989,Commit,Non-PSO,US-East,Others,Direct,BFSI,1.00,"$23,232","$23,232","$23,232","$17,424"
2020,12,1993,Commit,Non-PSO,US-East,Custom AI/ML,Direct,BFSI,1.00,"$47,400","$47,400","$47,400","$47,400"
2020,12,2006,Commit,Non-PSO,India,Data & Analytics,Direct,BFSI,1.00,"$67,056","$67,056","$67,056","$63,096"
2020,12,2008,Commit,Non-PSO,US-East,Custom AI/ML,Direct,BFSI,1.00,"$311,513","$311,513","$311,513","$532,530"
2020,12,2090,L1 Mega,Non-PSO,US-West,Document Understanding AI,GCP,BFSI,0.30,"$61,508","$18,452",$0,"$9,675"
2020,12,2095,Commit,Non-PSO,US-East,Conversational AI,AWS,BFSI,1.00,"$17,100","$17,100","$17,100","$33,500"
2020,12,2096,Commit,PSO,US-East,Application Modernization,GCP,Others,1.00,"$3,000","$3,000","$3,000","$2,040"
2020,12,2228,Commit,Non-PSO,US-East,Data & Analytics,GCP,HCLS,1.00,"$103,876","$103,876","$103,876","$105,225"
2020,12,2240,Commit,Non-PSO,US-Central,Others,Direct,BFSI,1.00,"$43,056","$43,056","$43,056","$39,717"
2020,12,2243,Commit,Non-PSO,US-East,Document Understanding AI,Direct,BFSI,1.00,$0,$0,$0,$9
2020,12,2295,Commit,Non-PSO,US-Central,Others,AWS,BFSI,1.00,"$120,000","$120,000","$120,000","$50,063"
2020,12,2303,Commit,Non-PSO,US-East,Data & Analytics,Direct,HCLS,1.00,"$30,720","$30,720","$30,720","$30,720"
